"Lon","Lat","Year","ANGE","PAVI","Total","Treatment","Model"
-96.61,39.11,254,17.142858,531.428598,549.523837,"Irrigation","LPJGUESS"
-96.61,39.11,255,16.190477,491.428596,507.619073,"Irrigation","LPJGUESS"
-96.61,39.11,256,12.380953,414.285735,425.714307,"Irrigation","LPJGUESS"
-96.61,39.11,257,11.428572,510.476216,521.904788,"Irrigation","LPJGUESS"
-96.61,39.11,258,15.238096,562.857171,578.095267,"Irrigation","LPJGUESS"
-96.61,39.11,259,16.190477,454.285737,470.476214,"Irrigation","LPJGUESS"
-96.61,39.11,260,14.285715,400.00002,413.333354,"Irrigation","LPJGUESS"
-96.61,39.11,261,16.190477,443.809546,460.000023,"Irrigation","LPJGUESS"
-96.61,39.11,262,19.04762,513.333359,532.380979,"Irrigation","LPJGUESS"
-96.61,39.11,263,11.428572,348.571446,360.000018,"Irrigation","LPJGUESS"
-96.61,39.11,264,11.428572,427.619069,440.000022,"Irrigation","LPJGUESS"
-96.61,39.11,265,9.52381,439.047641,449.523832,"Irrigation","LPJGUESS"
-96.61,39.11,266,4.761905,431.428593,436.190498,"Irrigation","LPJGUESS"
-96.61,39.11,267,4.761905,511.428597,516.190502,"Irrigation","LPJGUESS"
-96.61,39.11,268,2.857143,480.000024,482.857167,"Irrigation","LPJGUESS"
-96.61,39.11,269,3.809524,543.809551,547.619075,"Irrigation","LPJGUESS"
-96.61,39.11,270,4.761905,429.523831,434.285736,"Irrigation","LPJGUESS"
-96.61,39.11,271,9.52381,471.428595,480.952405,"Irrigation","LPJGUESS"
-96.61,39.11,272,10.476191,362.857161,372.380971,"Irrigation","LPJGUESS"
-96.61,39.11,273,11.428572,500.952406,512.380978,"Irrigation","LPJGUESS"
-96.61,39.11,274,14.285715,675.238129,689.523844,"Irrigation","LPJGUESS"
-96.61,39.11,275,13.333334,598.095268,611.428602,"Irrigation","LPJGUESS"
-96.61,39.11,276,9.52381,433.333355,441.904784,"Irrigation","LPJGUESS"
-96.61,39.11,277,4.761905,391.428591,396.190496,"Irrigation","LPJGUESS"
-96.61,39.11,278,5.714286,506.666692,512.380978,"Irrigation","LPJGUESS"
-96.61,39.11,279,7.619048,453.333356,460.952404,"Irrigation","LPJGUESS"
-96.61,39.11,280,15.238096,490.476215,506.666692,"Irrigation","LPJGUESS"
-96.61,39.11,281,17.142858,348.571446,365.714304,"Irrigation","LPJGUESS"
-96.61,39.11,282,19.04762,430.476212,449.523832,"Irrigation","LPJGUESS"
-96.61,39.11,283,22.857144,550.476218,574.285743,"Irrigation","LPJGUESS"
-96.61,39.11,284,21.904763,479.047643,501.904787,"Irrigation","LPJGUESS"
-96.61,39.11,285,19.04762,460.952404,480.000024,"Irrigation","LPJGUESS"
-96.61,39.11,286,19.04762,481.904786,500.952406,"Irrigation","LPJGUESS"
-96.61,39.11,287,18.095239,473.333357,492.380977,"Irrigation","LPJGUESS"
-96.61,39.11,288,19.04762,529.523836,548.571456,"Irrigation","LPJGUESS"
-96.61,39.11,289,16.190477,503.809549,520.000026,"Irrigation","LPJGUESS"
-96.61,39.11,290,13.333334,504.76193,518.095264,"Irrigation","LPJGUESS"
-96.61,39.11,291,10.476191,546.666694,556.190504,"Irrigation","LPJGUESS"
-96.61,39.11,292,4.761905,482.857167,487.619072,"Irrigation","LPJGUESS"
-96.61,39.11,293,2.857143,646.666699,649.523842,"Irrigation","LPJGUESS"
-96.61,39.11,294,0,390.47621,390.47621,"Irrigation","LPJGUESS"
-96.61,39.11,295,1.904762,403.809544,405.714306,"Irrigation","LPJGUESS"
-96.61,39.11,296,3.809524,524.761931,528.571455,"Irrigation","LPJGUESS"
-96.61,39.11,297,6.666667,640.952413,647.61908,"Irrigation","LPJGUESS"
-96.61,39.11,298,5.714286,373.333352,380.000019,"Irrigation","LPJGUESS"
-96.61,39.11,299,12.380953,414.285735,426.666688,"Irrigation","LPJGUESS"
-96.61,39.11,300,18.095239,467.619071,485.71431,"Irrigation","LPJGUESS"
-96.61,39.11,301,19.04762,453.333356,472.380976,"Irrigation","LPJGUESS"
-96.61,39.11,302,24.761906,610.476221,635.238127,"Irrigation","LPJGUESS"
-96.61,39.11,303,20.952382,413.333354,433.333355,"Irrigation","LPJGUESS"
-96.61,39.11,304,18.095239,472.380976,490.476215,"Irrigation","LPJGUESS"
-96.61,39.11,305,13.333334,464.761928,478.095262,"Irrigation","LPJGUESS"
-96.61,39.11,306,13.333334,491.428596,504.76193,"Irrigation","LPJGUESS"
-96.61,39.11,307,12.380953,482.857167,495.23812,"Irrigation","LPJGUESS"
-96.61,39.11,308,15.238096,530.476217,545.714313,"Irrigation","LPJGUESS"
-96.61,39.11,309,9.52381,424.761926,434.285736,"Irrigation","LPJGUESS"
-96.61,39.11,310,9.52381,532.380979,541.904789,"Irrigation","LPJGUESS"
-96.61,39.11,311,7.619048,449.523832,457.14288,"Irrigation","LPJGUESS"
-96.61,39.11,312,8.571429,475.238119,483.809548,"Irrigation","LPJGUESS"
-96.61,39.11,313,7.619048,434.285736,441.904784,"Irrigation","LPJGUESS"
-96.61,39.11,314,8.571429,381.904781,390.47621,"Irrigation","LPJGUESS"
-96.61,39.11,315,7.619048,400.00002,407.619068,"Irrigation","LPJGUESS"
-96.61,39.11,316,13.333334,356.190494,369.523828,"Irrigation","LPJGUESS"
-96.61,39.11,317,15.238096,497.142882,511.428597,"Irrigation","LPJGUESS"
-96.61,39.11,318,10.476191,434.285736,444.761927,"Irrigation","LPJGUESS"
-96.61,39.11,319,13.333334,471.428595,484.761929,"Irrigation","LPJGUESS"
-96.61,39.11,320,13.333334,500.952406,514.28574,"Irrigation","LPJGUESS"
-96.61,39.11,321,10.476191,600.00003,610.476221,"Irrigation","LPJGUESS"
-96.61,39.11,322,1.904762,458.095261,460.000023,"Irrigation","LPJGUESS"
-96.61,39.11,323,4.761905,460.952404,465.714309,"Irrigation","LPJGUESS"
-96.61,39.11,324,13.333334,463.809547,477.142881,"Irrigation","LPJGUESS"
-96.61,39.11,325,24.761906,448.571451,473.333357,"Irrigation","LPJGUESS"
-96.61,39.11,326,22.857144,413.333354,437.142879,"Irrigation","LPJGUESS"
-96.61,39.11,327,21.904763,437.142879,458.095261,"Irrigation","LPJGUESS"
-96.61,39.11,328,17.142858,423.809545,440.952403,"Irrigation","LPJGUESS"
-96.61,39.11,329,16.190477,493.333358,509.523835,"Irrigation","LPJGUESS"
-96.61,39.11,330,10.476191,447.61907,457.14288,"Irrigation","LPJGUESS"
-96.61,39.11,331,6.666667,458.095261,463.809547,"Irrigation","LPJGUESS"
-96.61,39.11,332,10.476191,505.714311,516.190502,"Irrigation","LPJGUESS"
-96.61,39.11,333,13.333334,586.666696,600.00003,"Irrigation","LPJGUESS"
-96.61,39.11,334,41.904764,378.095257,419.04764,"Irrigation","LPJGUESS"
-96.61,39.11,335,47.61905,418.095259,465.714309,"Irrigation","LPJGUESS"
-96.61,39.11,336,64.761908,564.761933,629.523841,"Irrigation","LPJGUESS"
-96.61,39.11,337,60.952384,537.142884,598.095268,"Irrigation","LPJGUESS"
-96.61,39.11,338,64.761908,308.571444,373.333352,"Irrigation","LPJGUESS"
-96.61,39.11,339,70.476194,387.619067,458.095261,"Irrigation","LPJGUESS"
-96.61,39.11,340,65.714289,385.714305,451.428594,"Irrigation","LPJGUESS"
-96.61,39.11,341,47.61905,369.523828,416.190497,"Irrigation","LPJGUESS"
-96.61,39.11,342,46.666669,460.952404,507.619073,"Irrigation","LPJGUESS"
-96.61,39.11,343,53.333336,479.047643,532.380979,"Irrigation","LPJGUESS"
-96.61,39.11,344,33.333335,450.476213,483.809548,"Irrigation","LPJGUESS"
-96.61,39.11,345,17.142858,396.190496,413.333354,"Irrigation","LPJGUESS"
-96.61,39.11,346,7.619048,423.809545,431.428593,"Irrigation","LPJGUESS"
-96.61,39.11,347,8.571429,535.238122,543.809551,"Irrigation","LPJGUESS"
-96.61,39.11,348,8.571429,511.428597,519.047645,"Irrigation","LPJGUESS"
-96.61,39.11,349,8.571429,485.71431,494.285739,"Irrigation","LPJGUESS"
-96.61,39.11,350,6.666667,427.619069,434.285736,"Irrigation","LPJGUESS"
-96.61,39.11,351,11.428572,508.571454,520.000026,"Irrigation","LPJGUESS"
-96.61,39.11,352,13.333334,461.904785,476.1905,"Irrigation","LPJGUESS"
-96.61,39.11,353,14.285715,429.523831,442.857165,"Irrigation","LPJGUESS"
-96.61,39.11,354,21.904763,371.42859,394.285734,"Irrigation","LPJGUESS"
-96.61,39.11,355,45.714288,580.000029,625.714317,"Irrigation","LPJGUESS"
-96.61,39.11,356,37.142859,354.285732,392.380972,"Irrigation","LPJGUESS"
-96.61,39.11,357,42.857145,381.904781,424.761926,"Irrigation","LPJGUESS"
-96.61,39.11,358,35.238097,428.57145,463.809547,"Irrigation","LPJGUESS"
-96.61,39.11,359,51.428574,395.238115,447.61907,"Irrigation","LPJGUESS"
-96.61,39.11,360,59.047622,433.333355,492.380977,"Irrigation","LPJGUESS"
-96.61,39.11,361,43.809526,414.285735,457.14288,"Irrigation","LPJGUESS"
-96.61,39.11,362,61.904765,600.952411,662.857176,"Irrigation","LPJGUESS"
-96.61,39.11,363,33.333335,395.238115,428.57145,"Irrigation","LPJGUESS"
-96.61,39.11,364,58.095241,271.428585,328.571445,"Irrigation","LPJGUESS"
-96.61,39.11,365,75.238099,366.666685,441.904784,"Irrigation","LPJGUESS"
-96.61,39.11,366,69.523813,420.952402,489.523834,"Irrigation","LPJGUESS"
-96.61,39.11,367,54.285717,405.714306,460.952404,"Irrigation","LPJGUESS"
-96.61,39.11,368,56.190479,444.761927,500.000025,"Irrigation","LPJGUESS"
-96.61,39.11,369,65.714289,547.619075,614.285745,"Irrigation","LPJGUESS"
-96.61,39.11,370,42.857145,471.428595,514.28574,"Irrigation","LPJGUESS"
-96.61,39.11,371,18.095239,398.095258,415.238116,"Irrigation","LPJGUESS"
-96.61,39.11,372,23.809525,434.285736,458.095261,"Irrigation","LPJGUESS"
-96.61,39.11,373,24.761906,498.095263,522.857169,"Irrigation","LPJGUESS"
-96.61,39.11,374,22.857144,491.428596,513.333359,"Irrigation","LPJGUESS"
-96.61,39.11,375,15.238096,406.666687,421.904783,"Irrigation","LPJGUESS"
-96.61,39.11,376,15.238096,481.904786,498.095263,"Irrigation","LPJGUESS"
-96.61,39.11,377,11.428572,412.380973,423.809545,"Irrigation","LPJGUESS"
-96.61,39.11,378,17.142858,461.904785,479.047643,"Irrigation","LPJGUESS"
-96.61,39.11,379,21.904763,478.095262,499.047644,"Irrigation","LPJGUESS"
-96.61,39.11,380,18.095239,403.809544,422.857164,"Irrigation","LPJGUESS"
-96.61,39.11,381,26.666668,678.095272,705.714321,"Irrigation","LPJGUESS"
-96.61,39.11,382,30.476192,513.333359,543.809551,"Irrigation","LPJGUESS"
-96.61,39.11,383,44.761907,377.142876,421.904783,"Irrigation","LPJGUESS"
-96.61,39.11,384,47.61905,402.857163,451.428594,"Irrigation","LPJGUESS"
-96.61,39.11,385,40.952383,330.476207,371.42859,"Irrigation","LPJGUESS"
-96.61,39.11,386,55.238098,526.666693,581.904791,"Irrigation","LPJGUESS"
-96.61,39.11,387,36.190478,382.857162,418.095259,"Irrigation","LPJGUESS"
-96.61,39.11,388,21.904763,412.380973,434.285736,"Irrigation","LPJGUESS"
-96.61,39.11,389,18.095239,385.714305,403.809544,"Irrigation","LPJGUESS"
-96.61,39.11,390,14.285715,567.619076,581.904791,"Irrigation","LPJGUESS"
-96.61,39.11,391,7.619048,452.380975,460.952404,"Irrigation","LPJGUESS"
-96.61,39.11,392,11.428572,463.809547,474.285738,"Irrigation","LPJGUESS"
-96.61,39.11,393,11.428572,449.523832,460.000023,"Irrigation","LPJGUESS"
-96.61,39.11,394,12.380953,416.190497,428.57145,"Irrigation","LPJGUESS"
-96.61,39.11,395,22.857144,504.76193,528.571455,"Irrigation","LPJGUESS"
-96.61,39.11,396,22.857144,462.857166,484.761929,"Irrigation","LPJGUESS"
-96.61,39.11,397,20.952382,443.809546,464.761928,"Irrigation","LPJGUESS"
-96.61,39.11,398,20.952382,431.428593,451.428594,"Irrigation","LPJGUESS"
-96.61,39.11,399,23.809525,379.047638,401.904782,"Irrigation","LPJGUESS"
-96.61,39.11,400,22.857144,393.333353,416.190497,"Irrigation","LPJGUESS"
-96.61,39.11,401,24.761906,420.952402,445.714308,"Irrigation","LPJGUESS"
-96.61,39.11,402,29.523811,478.095262,507.619073,"Irrigation","LPJGUESS"
-96.61,39.11,403,21.904763,380.9524,403.809544,"Irrigation","LPJGUESS"
-96.61,39.11,404,20.952382,413.333354,435.238117,"Irrigation","LPJGUESS"
-96.61,39.11,405,14.285715,446.666689,460.000023,"Irrigation","LPJGUESS"
-96.61,39.11,406,9.52381,486.666691,496.190501,"Irrigation","LPJGUESS"
-96.61,39.11,407,4.761905,467.619071,472.380976,"Irrigation","LPJGUESS"
-96.61,39.11,408,1.904762,414.285735,416.190497,"Irrigation","LPJGUESS"
-96.61,39.11,409,5.714286,555.238123,561.90479,"Irrigation","LPJGUESS"
-96.61,39.11,410,17.142858,371.42859,388.571448,"Irrigation","LPJGUESS"
-96.61,39.11,411,24.761906,475.238119,500.000025,"Irrigation","LPJGUESS"
-96.61,39.11,412,23.809525,462.857166,486.666691,"Irrigation","LPJGUESS"
-96.61,39.11,413,18.095239,412.380973,430.476212,"Irrigation","LPJGUESS"
-96.61,39.11,414,15.238096,429.523831,444.761927,"Irrigation","LPJGUESS"
-96.61,39.11,415,9.52381,481.904786,491.428596,"Irrigation","LPJGUESS"
-96.61,39.11,416,12.380953,429.523831,441.904784,"Irrigation","LPJGUESS"
-96.61,39.11,417,15.238096,439.047641,453.333356,"Irrigation","LPJGUESS"
-96.61,39.11,418,18.095239,438.09526,457.14288,"Irrigation","LPJGUESS"
-96.61,39.11,419,33.333335,496.190501,529.523836,"Irrigation","LPJGUESS"
-96.61,39.11,420,48.571431,558.095266,605.714316,"Irrigation","LPJGUESS"
-96.61,39.11,421,34.285716,406.666687,440.952403,"Irrigation","LPJGUESS"
-96.61,39.11,422,27.619049,406.666687,435.238117,"Irrigation","LPJGUESS"
-96.61,39.11,423,21.904763,500.000025,521.904788,"Irrigation","LPJGUESS"
-96.61,39.11,424,14.285715,431.428593,444.761927,"Irrigation","LPJGUESS"
-96.61,39.11,425,11.428572,451.428594,462.857166,"Irrigation","LPJGUESS"
-96.61,39.11,426,14.285715,471.428595,485.71431,"Irrigation","LPJGUESS"
-96.61,39.11,427,17.142858,439.047641,456.190499,"Irrigation","LPJGUESS"
-96.61,39.11,428,18.095239,499.047644,517.142883,"Irrigation","LPJGUESS"
-96.61,39.11,429,16.190477,508.571454,523.80955,"Irrigation","LPJGUESS"
-96.61,39.11,430,11.428572,363.809542,375.238114,"Irrigation","LPJGUESS"
-96.61,39.11,431,7.619048,415.238116,422.857164,"Irrigation","LPJGUESS"
-96.61,39.11,432,6.666667,460.000023,466.66669,"Irrigation","LPJGUESS"
-96.61,39.11,433,9.52381,453.333356,462.857166,"Irrigation","LPJGUESS"
-96.61,39.11,434,8.571429,379.047638,387.619067,"Irrigation","LPJGUESS"
-96.61,39.11,435,13.333334,491.428596,505.714311,"Irrigation","LPJGUESS"
-96.61,39.11,436,15.238096,405.714306,420.952402,"Irrigation","LPJGUESS"
-96.61,39.11,437,20.000001,595.238125,615.238126,"Irrigation","LPJGUESS"
-96.61,39.11,438,16.190477,581.904791,598.095268,"Irrigation","LPJGUESS"
-96.61,39.11,439,9.52381,481.904786,491.428596,"Irrigation","LPJGUESS"
-96.61,39.11,440,7.619048,485.71431,493.333358,"Irrigation","LPJGUESS"
-96.61,39.11,441,4.761905,435.238117,440.000022,"Irrigation","LPJGUESS"
-96.61,39.11,442,9.52381,513.333359,523.80955,"Irrigation","LPJGUESS"
-96.61,39.11,443,28.57143,353.333351,381.904781,"Irrigation","LPJGUESS"
-96.61,39.11,444,40.952383,452.380975,493.333358,"Irrigation","LPJGUESS"
-96.61,39.11,445,45.714288,416.190497,461.904785,"Irrigation","LPJGUESS"
-96.61,39.11,446,28.57143,394.285734,422.857164,"Irrigation","LPJGUESS"
-96.61,39.11,447,19.04762,402.857163,422.857164,"Irrigation","LPJGUESS"
-96.61,39.11,448,18.095239,475.238119,493.333358,"Irrigation","LPJGUESS"
-96.61,39.11,449,14.285715,489.523834,503.809549,"Irrigation","LPJGUESS"
-96.61,39.11,450,10.476191,513.333359,523.80955,"Irrigation","LPJGUESS"
-96.61,39.11,451,3.809524,327.619064,331.428588,"Irrigation","LPJGUESS"
-96.61,39.11,452,8.571429,520.000026,528.571455,"Irrigation","LPJGUESS"
-96.61,39.11,453,12.380953,410.476211,422.857164,"Irrigation","LPJGUESS"
-96.61,39.11,454,22.857144,517.142883,540.000027,"Irrigation","LPJGUESS"
-96.61,39.11,455,41.904764,394.285734,436.190498,"Irrigation","LPJGUESS"
-96.61,39.11,456,41.904764,372.380971,415.238116,"Irrigation","LPJGUESS"
-96.61,39.11,457,40.000002,383.809543,423.809545,"Irrigation","LPJGUESS"
-96.61,39.11,458,38.09524,455.238118,493.333358,"Irrigation","LPJGUESS"
-96.61,39.11,459,28.57143,439.047641,468.571452,"Irrigation","LPJGUESS"
-96.61,39.11,460,22.857144,429.523831,452.380975,"Irrigation","LPJGUESS"
-96.61,39.11,461,12.380953,428.57145,440.952403,"Irrigation","LPJGUESS"
-96.61,39.11,462,14.285715,518.095264,532.380979,"Irrigation","LPJGUESS"
-96.61,39.11,463,16.190477,440.000022,457.14288,"Irrigation","LPJGUESS"
-96.61,39.11,464,24.761906,437.142879,461.904785,"Irrigation","LPJGUESS"
-96.61,39.11,465,17.142858,362.857161,380.000019,"Irrigation","LPJGUESS"
-96.61,39.11,466,16.190477,559.047647,575.238124,"Irrigation","LPJGUESS"
-96.61,39.11,467,15.238096,439.047641,454.285737,"Irrigation","LPJGUESS"
-96.61,39.11,468,14.285715,474.285738,488.571453,"Irrigation","LPJGUESS"
-96.61,39.11,469,12.380953,456.190499,468.571452,"Irrigation","LPJGUESS"
-96.61,39.11,470,15.238096,554.285742,569.523838,"Irrigation","LPJGUESS"
-96.61,39.11,471,10.476191,368.571447,379.047638,"Irrigation","LPJGUESS"
-96.61,39.11,472,15.238096,438.09526,454.285737,"Irrigation","LPJGUESS"
-96.61,39.11,473,20.000001,399.047639,419.04764,"Irrigation","LPJGUESS"
-96.61,39.11,474,20.952382,439.047641,460.000023,"Irrigation","LPJGUESS"
-96.61,39.11,475,20.000001,469.523833,489.523834,"Irrigation","LPJGUESS"
-96.61,39.11,476,26.666668,557.142885,583.809553,"Irrigation","LPJGUESS"
-96.61,39.11,477,36.190478,444.761927,480.000024,"Irrigation","LPJGUESS"
-96.61,39.11,478,32.380954,374.285733,406.666687,"Irrigation","LPJGUESS"
-96.61,39.11,479,31.428573,460.000023,491.428596,"Irrigation","LPJGUESS"
-96.61,39.11,480,22.857144,380.000019,402.857163,"Irrigation","LPJGUESS"
-96.61,39.11,481,25.714287,491.428596,517.142883,"Irrigation","LPJGUESS"
-96.61,39.11,482,11.428572,392.380972,403.809544,"Irrigation","LPJGUESS"
-96.61,39.11,483,3.809524,404.761925,408.571449,"Irrigation","LPJGUESS"
-96.61,39.11,484,2.857143,475.238119,477.142881,"Irrigation","LPJGUESS"
-96.61,39.11,485,5.714286,620.000031,625.714317,"Irrigation","LPJGUESS"
-96.61,39.11,486,10.476191,452.380975,461.904785,"Irrigation","LPJGUESS"
-96.61,39.11,487,14.285715,451.428594,466.66669,"Irrigation","LPJGUESS"
-96.61,39.11,488,12.380953,372.380971,384.761924,"Irrigation","LPJGUESS"
-96.61,39.11,489,21.904763,631.428603,653.333366,"Irrigation","LPJGUESS"
-96.61,39.11,490,13.333334,368.571447,381.904781,"Irrigation","LPJGUESS"
-96.61,39.11,491,15.238096,507.619073,522.857169,"Irrigation","LPJGUESS"
-96.61,39.11,492,9.52381,368.571447,378.095257,"Irrigation","LPJGUESS"
-96.61,39.11,493,22.857144,511.428597,534.285741,"Irrigation","LPJGUESS"
-96.61,39.11,494,33.333335,423.809545,458.095261,"Irrigation","LPJGUESS"
-96.61,39.11,495,30.476192,440.000022,470.476214,"Irrigation","LPJGUESS"
-96.61,39.11,496,22.857144,472.380976,496.190501,"Irrigation","LPJGUESS"
-96.61,39.11,497,20.000001,403.809544,423.809545,"Irrigation","LPJGUESS"
-96.61,39.11,498,6.666667,412.380973,418.095259,"Irrigation","LPJGUESS"
-96.61,39.11,499,7.619048,487.619072,496.190501,"Irrigation","LPJGUESS"
-96.61,39.11,500,5.714286,410.476211,416.190497,"Irrigation","LPJGUESS"
-96.61,39.11,501,11.428572,612.380983,623.809555,"Irrigation","LPJGUESS"
-96.61,39.11,502,15.238096,396.190496,411.428592,"Irrigation","LPJGUESS"
-96.61,39.11,503,15.238096,473.333357,488.571453,"Irrigation","LPJGUESS"
-96.61,39.11,504,17.142858,490.476215,507.619073,"Irrigation","LPJGUESS"
-96.61,39.11,505,17.142858,429.523831,446.666689,"Irrigation","LPJGUESS"
-96.61,39.11,506,32.380954,467.619071,500.000025,"Irrigation","LPJGUESS"
-96.61,39.11,507,36.190478,496.190501,533.33336,"Irrigation","LPJGUESS"
-96.61,39.11,508,29.523811,339.047636,368.571447,"Irrigation","LPJGUESS"
-96.61,39.11,509,29.523811,464.761928,494.285739,"Irrigation","LPJGUESS"
-96.61,39.11,510,32.380954,475.238119,507.619073,"Irrigation","LPJGUESS"
-96.61,39.11,511,22.857144,452.380975,475.238119,"Irrigation","LPJGUESS"
-96.61,39.11,512,18.095239,511.428597,529.523836,"Irrigation","LPJGUESS"
-96.61,39.11,513,13.333334,382.857162,395.238115,"Irrigation","LPJGUESS"
-96.61,39.11,514,13.333334,471.428595,483.809548,"Irrigation","LPJGUESS"
-96.61,39.11,515,14.285715,501.904787,516.190502,"Irrigation","LPJGUESS"
-96.61,39.11,516,9.52381,413.333354,422.857164,"Irrigation","LPJGUESS"
-96.61,39.11,517,13.333334,513.333359,526.666693,"Irrigation","LPJGUESS"
-96.61,39.11,518,20.000001,530.476217,550.476218,"Irrigation","LPJGUESS"
-96.61,39.11,519,20.952382,577.142886,598.095268,"Irrigation","LPJGUESS"
-96.61,39.11,520,17.142858,494.285739,511.428597,"Irrigation","LPJGUESS"
-96.61,39.11,521,22.857144,497.142882,519.047645,"Irrigation","LPJGUESS"
-96.61,39.11,522,22.857144,444.761927,467.619071,"Irrigation","LPJGUESS"
-96.61,39.11,523,22.857144,452.380975,474.285738,"Irrigation","LPJGUESS"
-96.61,39.11,524,23.809525,509.523835,532.380979,"Irrigation","LPJGUESS"
-96.61,39.11,525,15.238096,360.000018,374.285733,"Irrigation","LPJGUESS"
-96.61,39.11,526,15.238096,445.714308,460.952404,"Irrigation","LPJGUESS"
-96.61,39.11,527,10.476191,443.809546,455.238118,"Irrigation","LPJGUESS"
-96.61,39.11,528,10.476191,499.047644,508.571454,"Irrigation","LPJGUESS"
-96.61,39.11,529,10.476191,536.190503,546.666694,"Irrigation","LPJGUESS"
-96.61,39.11,530,21.904763,440.952403,462.857166,"Irrigation","LPJGUESS"
-96.61,39.11,531,29.523811,357.142875,385.714305,"Irrigation","LPJGUESS"
-96.61,39.11,532,34.285716,479.047643,514.28574,"Irrigation","LPJGUESS"
-96.61,39.11,533,34.285716,509.523835,544.761932,"Irrigation","LPJGUESS"
-96.61,39.11,534,29.523811,419.04764,449.523832,"Irrigation","LPJGUESS"
-96.61,39.11,535,25.714287,470.476214,496.190501,"Irrigation","LPJGUESS"
-96.61,39.11,536,23.809525,470.476214,495.23812,"Irrigation","LPJGUESS"
-96.61,39.11,537,15.238096,395.238115,409.52383,"Irrigation","LPJGUESS"
-96.61,39.11,538,12.380953,511.428597,523.80955,"Irrigation","LPJGUESS"
-96.61,39.11,539,7.619048,438.09526,444.761927,"Irrigation","LPJGUESS"
-96.61,39.11,540,4.761905,480.000024,484.761929,"Irrigation","LPJGUESS"
-96.61,39.11,541,7.619048,671.428605,678.095272,"Irrigation","LPJGUESS"
-96.61,39.11,542,4.761905,402.857163,407.619068,"Irrigation","LPJGUESS"
-96.61,39.11,543,12.380953,663.809557,676.19051,"Irrigation","LPJGUESS"
-96.61,39.11,544,9.52381,402.857163,412.380973,"Irrigation","LPJGUESS"
-96.61,39.11,545,12.380953,488.571453,500.000025,"Irrigation","LPJGUESS"
-96.61,39.11,546,12.380953,457.14288,469.523833,"Irrigation","LPJGUESS"
-96.61,39.11,547,10.476191,451.428594,461.904785,"Irrigation","LPJGUESS"
-96.61,39.11,548,8.571429,466.66669,475.238119,"Irrigation","LPJGUESS"
-96.61,39.11,549,9.52381,627.619079,637.142889,"Irrigation","LPJGUESS"
-96.61,39.11,550,6.666667,377.142876,384.761924,"Irrigation","LPJGUESS"
-96.61,39.11,551,7.619048,398.095258,405.714306,"Irrigation","LPJGUESS"
-96.61,39.11,552,9.52381,463.809547,473.333357,"Irrigation","LPJGUESS"
-96.61,39.11,553,11.428572,513.333359,524.761931,"Irrigation","LPJGUESS"
-96.61,39.11,554,14.285715,483.809548,498.095263,"Irrigation","LPJGUESS"
-96.61,39.11,555,20.952382,498.095263,519.047645,"Irrigation","LPJGUESS"
-96.61,39.11,556,23.809525,309.523825,333.33335,"Irrigation","LPJGUESS"
-96.61,39.11,557,44.761907,592.380982,636.190508,"Irrigation","LPJGUESS"
-96.61,39.11,558,37.142859,440.952403,478.095262,"Irrigation","LPJGUESS"
-96.61,39.11,559,29.523811,394.285734,424.761926,"Irrigation","LPJGUESS"
-96.61,39.11,560,42.857145,577.142886,620.000031,"Irrigation","LPJGUESS"
-96.61,39.11,561,28.57143,416.190497,444.761927,"Irrigation","LPJGUESS"
-96.61,39.11,562,18.095239,459.047642,478.095262,"Irrigation","LPJGUESS"
-96.61,39.11,563,14.285715,403.809544,417.142878,"Irrigation","LPJGUESS"
-96.61,39.11,564,16.190477,471.428595,487.619072,"Irrigation","LPJGUESS"
-96.61,39.11,565,17.142858,480.000024,497.142882,"Irrigation","LPJGUESS"
-96.61,39.11,566,10.476191,389.523829,400.00002,"Irrigation","LPJGUESS"
-96.61,39.11,567,11.428572,473.333357,483.809548,"Irrigation","LPJGUESS"
-96.61,39.11,568,9.52381,444.761927,454.285737,"Irrigation","LPJGUESS"
-96.61,39.11,569,12.380953,649.523842,661.904795,"Irrigation","LPJGUESS"
-96.61,39.11,570,4.761905,433.333355,438.09526,"Irrigation","LPJGUESS"
-96.61,39.11,571,3.809524,443.809546,447.61907,"Irrigation","LPJGUESS"
-96.61,39.11,572,4.761905,550.476218,555.238123,"Irrigation","LPJGUESS"
-96.61,39.11,573,6.666667,462.857166,469.523833,"Irrigation","LPJGUESS"
-96.61,39.11,574,8.571429,486.666691,495.23812,"Irrigation","LPJGUESS"
-96.61,39.11,575,7.619048,457.14288,464.761928,"Irrigation","LPJGUESS"
-96.61,39.11,576,19.04762,603.809554,622.857174,"Irrigation","LPJGUESS"
-96.61,39.11,577,14.285715,336.190493,350.476208,"Irrigation","LPJGUESS"
-96.61,39.11,578,22.857144,567.619076,590.47622,"Irrigation","LPJGUESS"
-96.61,39.11,579,11.428572,389.523829,400.952401,"Irrigation","LPJGUESS"
-96.61,39.11,580,11.428572,431.428593,442.857165,"Irrigation","LPJGUESS"
-96.61,39.11,581,6.666667,444.761927,452.380975,"Irrigation","LPJGUESS"
-96.61,39.11,582,4.761905,460.952404,465.714309,"Irrigation","LPJGUESS"
-96.61,39.11,583,12.380953,449.523832,461.904785,"Irrigation","LPJGUESS"
-96.61,39.11,584,11.428572,426.666688,438.09526,"Irrigation","LPJGUESS"
-96.61,39.11,585,13.333334,442.857165,456.190499,"Irrigation","LPJGUESS"
